topic_id,topic_word,prob
0,military,0.015240777283906937
0,price,0.010160225443542004
0,economy,0.007757045328617096
0,nation,0.006765253841876984
0,war,0.006757387891411781
0,economic,0.006641709245741367
0,federal,0.006314822938293219
0,trend,0.005342313088476658
0,program,0.005039450712502003
0,national,0.005007345695048571
0,appropriation,0.004859216511249542
0,even,0.004858152009546757
0,budget,0.004856308456510305
0,current,0.004729425068944693
0,high,0.004722948651760817
0,congress,0.004661392420530319
0,plan,0.004554994869977236
0,downward,0.004373213741928339
0,social,0.004372836090624332
0,additional,0.00437100138515234
0,level,0.004362910520285368
0,year,0.004174365196377039
0,public,0.00395541824400425
0,control,0.003914802335202694
0,employment,0.0038874088786542416
0,housing,0.0038818041794002056
0,policy,0.003597307950258255
0,adviser,0.00351786520332098
0,security,0.0034944394137710333
0,income,0.003400092013180256
1,policy,0.009839587844908237
1,soviet,0.008992298506200314
1,president,0.008714930154383183
1,foreign,0.007992299273610115
1,atomic,0.007617670111358166
1,state,0.00711450120434165
1,mr.,0.00682326452806592
1,war,0.006353484466671944
1,world,0.0061620320193469524
1,government,0.005560225807130337
1,stalin,0.005472175776958466
1,people,0.005330509506165981
1,united,0.005167976021766663
1,bomb,0.00510637229308486
1,conference,0.0049307323060929775
1,energy,0.004520726855844259
1,council,0.004240079317241907
1,secretary,0.004237132612615824
1,statement,0.004078608937561512
1,day,0.003995345905423164
1,new,0.0039122882299125195
1,nation,0.0038914417382329702
1,international,0.0038376878947019577
1,time,0.003762901993468404
1,department,0.003754561534151435
1,first,0.003706440795212984
1,agreement,0.0035999733954668045
1,meeting,0.003420250490307808
1,made,0.003375093685463071
1,work,0.0033453747164458036
2,president,0.015392342582345009
2,korea,0.010333511047065258
2,korean,0.009009012021124363
2,truman,0.008753586560487747
2,acheson,0.008392604999244213
2,state,0.008310348726809025
2,house,0.008035147562623024
2,said,0.007957213558256626
2,decision,0.007229389622807503
2,macarthur,0.00715472549200058
2,united,0.006630596239119768
2,south,0.006587816867977381
2,meeting,0.00639919051900506
2,made,0.0061518047004938126
2,secretary,0.005912672262638807
2,north,0.005830262787640095
2,un,0.005565352272242308
2,general,0.005530857015401125
2,mr.,0.005517624784260988
2,world,0.005240302998572588
2,resolution,0.004537660162895918
2,first,0.004440499469637871
2,new,0.004429984837770462
2,war,0.0043776435777544975
2,troop,0.0042409636080265045
2,johnson,0.004240862559527159
2,force,0.004223137628287077
2,military,0.004113845992833376
2,hour,0.004072204232215881
2,white,0.00395771162584424
3,war,0.00018207514949608594
3,government,0.00017985497834160924
3,state,0.00017913967894855887
3,soviet,0.00017878538346849382
3,president,0.00017678074073046446
3,united,0.00017598987324163318
3,peace,0.00017508401651866734
3,russia,0.00017481732356827706
3,policy,0.00017463433323428035
3,people,0.00017445370031055063
3,american,0.00017443159595131874
3,world,0.000174129061633721
3,russian,0.00017390455468557775
3,first,0.00017360718629788607
3,stalin,0.00017312697309534997
3,year,0.00017311710689682513
3,power,0.00017237226711586118
3,military,0.0001717667473712936
3,foreign,0.00017174298409372568
3,nation,0.0001711081131361425
3,day,0.00017108132306020707
3,made,0.0001704371825326234
3,atomic,0.00017037765064742416
3,moscow,0.00017035093333106488
3,even,0.0001702274166746065
3,time,0.00017003178072627634
3,conference,0.0001697294501354918
3,mr.,0.00016967958072200418
3,new,0.0001694740931270644
3,communist,0.0001693174272077158
4,soviet,0.0001892275467980653
4,war,0.0001854632719187066
4,state,0.00018505443586036563
4,president,0.00018335424829274416
4,united,0.000181161958607845
4,russia,0.00017956399824470282
4,policy,0.0001793961419025436
4,mr.,0.0001783801562851295
4,foreign,0.00017834633763413876
4,world,0.0001770086382748559
4,government,0.0001750437222654
4,peace,0.00017481330723967403
4,russian,0.0001742010936141014
4,time,0.00017377914628013968
4,military,0.00017361858044750988
4,atomic,0.00017355607997160405
4,council,0.0001729998766677454
4,american,0.0001729501673253253
4,nation,0.00017288874369114637
4,people,0.00017286547517869622
4,first,0.00017207275959663093
4,department,0.00017203818424604833
4,communist,0.0001713765668682754
4,year,0.0001710742653813213
4,meeting,0.0001709629432298243
4,secretary,0.00017066995496861637
4,made,0.0001706223702058196
4,germany,0.00017048833251465112
4,new,0.00017043715342879295
4,day,0.00017042677791323513
5,war,0.02747165970504284
5,peace,0.01663755252957344
5,government,0.011622818186879158
5,world,0.008519057184457779
5,american,0.008133268915116787
5,year,0.006194778718054295
5,nation,0.005807371344417334
5,time,0.00580686517059803
5,president,0.005806676112115383
5,power,0.005432564299553633
5,people,0.00464979512616992
5,state,0.004646132234483957
5,decision,0.004228336736559868
5,price,0.0038743186742067337
5,production,0.003872751025483012
5,policy,0.0038691742811352015
5,america,0.0038442385848611593
5,let,0.003844195744022727
5,way,0.0035052550956606865
5,resource,0.003489068243652582
5,demand,0.003488439368084073
5,come,0.0034880631137639284
5,first,0.003486844478175044
5,life,0.0034602272789925337
5,aid,0.0034601865336298943
5,future,0.0031064425129443407
5,economic,0.0030988496728241444
5,know,0.003076218068599701
5,home,0.002722494537010789
5,yet,0.0027182966005057096
6,state,0.015228011645376682
6,communist,0.013393457978963852
6,russian,0.009541098028421402
6,american,0.008807324804365635
6,russia,0.008073432371020317
6,united,0.007890071719884872
6,germany,0.007156178820878267
6,berlin,0.0071560959331691265
6,war,0.006789452396333218
6,asia,0.0064224242232739925
6,government,0.00605560140684247
6,soviet,0.005321857053786516
6,chinese,0.005321741569787264
6,winant,0.00532162981107831
6,czech,0.005138302221894264
6,military,0.0051382966339588165
6,china,0.0051382421515882015
6,department,0.004587963223457336
6,british,0.004587895702570677
6,occupation,0.00458788825199008
6,western,0.004404442850500345
6,policy,0.00422110129147768
6,europe,0.004221050534397364
6,pacific,0.004221031907945871
6,japanese,0.00403756694868207
6,zone,0.004037515725940466
6,japan,0.0038540922105312347
6,country,0.003670736914500594
6,free,0.0036706977989524603
6,political,0.0036706668324768543
7,russia,0.01244104653596878
7,soviet,0.011850984767079353
7,russian,0.008972743526101112
7,moscow,0.007810044102370739
7,people,0.007076404523104429
7,american,0.005872982554137707
7,kremlin,0.00569147989153862
7,stalin,0.005679519847035408
7,saw,0.0054247332736849785
7,see,0.005195826757699251
7,mile,0.005152126774191856
7,even,0.00491663534194231
7,square,0.004830308724194765
7,little,0.00470029516145587
7,foot,0.004508478567004204
7,red,0.0044659776613116264
7,year,0.004453323315829039
7,long,0.004101273138076067
7,still,0.004021638073027134
7,police,0.003984767012298107
7,many,0.003976599778980017
7,city,0.0038648913614451885
7,hundred,0.0038648638874292374
7,part,0.0036874553188681602
7,country,0.0036022025160491467
7,woman,0.003543056081980467
7,first,0.003409365424886346
7,state,0.0032613947987556458
7,street,0.003221245249733329
7,crowd,0.0032212308142334223
