word1,word2,freq
ahead,even,52568
ahead,far,52136
ahead,still,46207
ahead,later,41084
ahead,well,39488
ahead,back,32863
ahead,however,31129
ahead,first,30089
ahead,yet,26525
ahead,never,24057
ahead,rather,21062
ahead,already,20050
ahead,soon,19231
ahead,shortly,19113
ahead,immediately,17441
ahead,instead,16786
ahead,ever,15967
ahead,thus,14677
ahead,abroad,14577
ahead,long,14479
ahead,almost,13936
ahead,together,13556
ahead,longer,12943
ahead,always,12187
ahead,certainly,11637
ahead,enough,11468
ahead,fully,11393
ahead,alone,10901
ahead,a.m.,10848
ahead,especially,10539
ahead,actually,10431
ahead,less,10205
ahead,probably,9745
ahead,nearly,9505
ahead,p.m.,9425
ahead,finally,9265
ahead,clearly,9164
ahead,highly,9147
ahead,moscow,8264
ahead,connally,8039
ahead,everywhere,7941
ahead,quickly,7623
ahead,afterward,7618
ahead,often,7542
ahead,south,7472
ahead,simply,7340
ahead,directly,7197
ahead,generally,7139
ahead,right,6824
ahead,north,6683
ahead,really,6672
ahead,assembly,6603
ahead,away,6562
ahead,america,6117
ahead,constantly,6086
ahead,relatively,6044
ahead,twice,5988
ahead,promptly,5797
ahead,meanwhile,5614
ahead,macarthur,5542
ahead,else,5413
ahead,best,5382
ahead,particularly,5375
ahead,quite,5245
ahead,closely,5203
ahead,otherwise,5190
ahead,higher,5070
ahead,definitely,5043
ahead,maybe,5036
ahead,consequently,5002
ahead,practically,5000
ahead,inevitably,4802
ahead,parallel,4757
ahead,greatly,4689
ahead,mr.,4656
ahead,effectively,4538
ever,even,4505
ahead,twenty,4467
ahead,regardless,4398
ahead,thereafter,4359
ahead,largely,4237
ahead,equally,4185
ahead,carefully,4099
ahead,ago,3798
ahead,indeed,3791
ahead,indefinitely,3784
ahead,boldly,3777
ahead,strongly,3777
ahead,acheson,3709
ahead,usually,3695
even,still,3597
ahead,badly,3575
ahead,partly,3566
ahead,recently,3550
ahead,frequently,3549
ahead,surely,3543
ahead,seriously,3524
ahead,deeply,3488
ahead,sadly,3415
ahead,elsewhere,3380
ahead,fortunately,3304
ahead,completely,3295
even,well,3254
ahead,materially,3139
ahead,easily,3136
ahead,whenever,3122
ahead,hardly,3095
ahead,solely,3075
ahead,apparently,3070
ahead,hastily,3067
ahead,bravely,3067
ahead,provide,3067
ahead,late,3067
ahead,actively,3049
ahead,primarily,2999
ahead,steadily,2932
ahead,absolutely,2912
ahead,early,2882
ahead,close,2875
ahead,nowhere,2866
ahead,urgently,2834
ever,far,2831
ahead,intensely,2808
ahead,truly,2772
ahead,nevertheless,2751
ahead,lightly,2722
ahead,molotov,2671
ahead,matter,2633
ahead,necessarily,2604
ahead,precisely,2547
ahead,violently,2518
ahead,consciously,2518
ahead,traditionally,2518
ahead,ultimately,2518
ahead,recklessly,2518
ahead,apart,2518
ahead,perpetually,2518
ahead,around,2518
ahead,sphere,2518
ahead,australia,2518
ahead,exclusively,2518
ever,still,2506
ahead,naturally,2501
ahead,along,2484
ahead,sometimes,2484
ahead,wisely,2443
ahead,yes,2429
ahead,secretly,2429
ahead,freely,2404
ahead,thoroughly,2333
ahead,merely,2291
ahead,slightly,2284
ahead,entirely,2282
ahead,regularly,2267
even,far,2259
ahead,heavily,2228
even,however,2174
ahead,rely,2158
ahead,previously,2151
ahead,pretty,2131
ever,well,2104
ahead,use,2050
ahead,unconditionally,2050
even,almost,2044
ever,yet,2037
ahead,purely,1976
ahead,militarily,1955
even,long,1927
ahead,pride,1926
ahead,rapidly,1894
ahead,forward,1887
ahead,similarly,1880
ahead,surprisingly,1880
ahead,home,1880
ahead,reluctantly,1880
even,first,1868
ahead,adhere,1822
ahead,upward,1815
ahead,vigorously,1815
ahead,alternatively,1808
ahead,pentagon,1808
ahead,confidently,1808
ahead,hopefully,1808
ahead,exactly,1808
ahead,japan,1808
ahead,savagely,1808
ahead,reply,1808
ahead,curiously,1808
ahead,irrevocably,1808
ahead,prudently,1808
ahead,humiliatingly,1808
ahead,expedite,1808
ahead,hesitantly,1808
ahead,duly,1808
ahead,namely,1808
ahead,mere,1808
ahead,unilaterally,1808
ahead,blame,1808
ahead,army,1808
ahead,paris,1805
ahead,atmosphere,1804
little,even,1791
ahead,kickoff,1783
ahead,gravely,1783
ahead,somewhere,1783
ahead,rashly,1783
ahead,express,1783
ahead,northward,1783
ever,abroad,1749
little,ever,1718
ahead,deliberately,1705
ahead,undoubtedly,1697
ahead,eleven,1690
ahead,brother,1690
ahead,independently,1690
ahead,anew,1690
ahead,thrown,1690
ahead,swiftly,1690
ahead,nearby,1690
ahead,finletter,1690
ahead,memorandum,1690
ahead,fast,1690
ahead,typically,1690
ahead,rally,1690
ahead,feverishly,1690
ahead,secondly,1690
ahead,none,1690
ahead,beverly,1690
ahead,daughter,1690
ahead,forever,1690
ahead,appraisal,1690
ahead,lose,1690
ahead,adjust,1690
ahead,correctly,1688
even,together,1668
ahead,quietly,1646
ahead,unanimously,1646
ahead,intensively,1646
ahead,reportedly,1646
ahead,tell,1646
ahead,understand,1646
ahead,east,1635
ahead,jointly,1621
ahead,unduly,1607
ahead,july,1595
ahead,undertaken,1471
ahead,exceedingly,1471
ahead,generously,1471
little,first,1465
little,well,1465
little,never,1465
ever,already,1422
even,back,1398
ahead,wholly,1380
ahead,accordingly,1380
ahead,subsequently,1373
even,never,1354
ever,never,1353
ever,longer,1353
ever,later,1328
even,later,1289
ahead,annually,1273
even,already,1270
ahead,politically,1266
ahead,remarkably,1266
ahead,invariably,1266
ahead,hard,1266
ahead,november,1259
ahead,expensively,1259
ahead,spiritually,1259
ahead,wistfully,1259
ahead,morally,1259
ahead,sometime,1259
ahead,become,1259
ahead,philosopher,1259
ahead,oft,1259
ahead,friendly,1259
ahead,economically,1259
ahead,filipinos,1259
ahead,obstinately,1259
ahead,diametrically,1259
ahead,mildly,1259
ahead,motto,1259
ahead,overthrow,1259
ahead,faster,1259
ahead,admittedly,1259
ahead,immeasurably,1259
ahead,deadly,1259
ahead,religiously,1259
