word1,word2,freq
well,even,30768
well,far,25974
well,still,12250
well,later,11963
well,however,8904
well,first,8572
well,probably,7941
well,yet,6843
well,back,6657
well,always,6523
well,immediately,6346
well,almost,6308
well,long,6294
well,particularly,6279
well,together,6273
well,indeed,6026
well,already,6012
well,soon,5459
well,never,5156
well,enough,4934
well,highly,4392
well,merely,4332
well,quite,3947
well,directly,3939
well,ever,3595
well,alone,3454
well,primarily,3424
well,nearly,3328
well,equally,3283
well,finally,3255
well,inevitably,2998
well,nevertheless,2939
well,certainly,2879
well,especially,2772
well,largely,2722
well,actually,2721
well,less,2680
well,ahead,2638
well,moreover,2604
well,likely,2592
well,undoubtedly,2541
well,abroad,2502
well,actively,2284
well,fortunately,2227
well,rather,2226
well,sufficiently,2196
well,clearly,2183
well,seriously,2081
well,often,2058
well,heavily,2056
well,forever,2049
well,whenever,2033
well,unfortunately,1967
well,east,1949
well,incomparably,1849
well,safely,1831
well,longer,1804
well,sore,1796
well,apparently,1750
well,usually,1735
well,quickly,1719
well,instead,1718
well,generally,1696
well,persistently,1696
well,squarely,1689
well,precisely,1670
well,away,1641
well,increasingly,1636
well,permanently,1595
well,entirely,1589
well,strongly,1589
well,experience,1587
well,thus,1583
well,deeply,1569
well,subsequently,1547
well,north,1517
well,really,1502
well,earlier,1465
well,effectively,1449
well,ultimately,1414
well,possibly,1407
well,needlessly,1380
well,moscow,1370
well,august,1369
well,simply,1356
well,navy,1338
well,unconditionally,1335
well,likewise,1325
well,deliberately,1297
well,relatively,1286
well,consequently,1261
well,easily,1260
well,shortly,1241
well,apart,1222
well,best,1195
well,accordance,1176
well,assembly,1176
well,virtually,1169
well,fully,1162
well,close,1162
well,completely,1153
well,heartily,1137
well,informally,1132
well,keenly,1131
well,properly,1131
well,elsewhere,1131
well,freedom,1079
well,constantly,1077
well,enormously,1071
well,reasonably,1063
well,twice,1045
well,genmere,1043
well,pretty,1043
well,purposefully,1043
well,systematically,1043
well,dimly,1043
well,otherwise,1038
well,painfully,1033
well,seldom,1033
well,immensely,1030
well,naturally,1029
well,bitterly,1025
well,practically,1022
well,promptly,1021
well,exceedingly,1006
well,efficiently,1006
well,restore,1006
well,narrowly,1006
well,frames,1006
well,fifth,999
well,surface,998
well,europe,990
well,exactly,965
well,enemy,965
well,aside,965
well,truth,964
well,anywhere,964
well,essentially,964
well,america,964
well,literally,964
well,figuratively,964
well,expediency,964
well,meanwhile,956
well,early,956
well,wisely,936
well,indifferently,925
well,alike,925
well,powerfully,925
well,technically,925
well,tactically,925
well,satisfactorily,925
well,indubitably,925
well,backward,925
well,militarily,925
well,influence,925
well,politically,897
well,considerably,896
well,purely,874
well,genuinely,871
well,potentially,871
well,privately,871
well,assuredly,871
well,aggressively,871
well,unmistakably,871
well,wiser,871
well,assume,871
well,wholeheartedly,871
well,speedily,871
well,unwisely,871
well,courageously,871
well,publicly,871
well,eventually,861
well,necessarily,861
well,earnestly,848
well,automatically,848
well,worse,848
well,sincere,848
well,brought,848
well,honestly,848
well,soong,827
well,freely,826
well,steadily,819
well,profess,818
well,professedly,818
well,earth,818
well,morally,818
well,economically,818
well,danger,818
well,tremendously,818
well,overseas,818
well,ago,805
well,rarely,796
well,fallaciously,754
well,thickly,754
well,firmly,754
well,fundamentally,754
well,shuttle,754
well,daytime,754
well,start,748
well,times,748
well,friendly,738
well,indefinitely,738
well,agreed,721
well,successfully,714
well,differently,713
well,endanger,711
well,unhappily,706
well,late,699
well,frequently,653
well,thereafter,653
well,rapidly,653
well,personally,653
well,approximately,635
well,forward,588
well,intelligently,588
well,newly,588
